date,model,y_true_vol_1m,y_pred_vol_1m,y_pred_var_95_1m,split_id
2019-11-26,LSTM,0.012901597802553812,0.018237827345728874,0.030001225983723998,4
2019-11-27,LSTM,0.012895485505145392,0.018081890419125557,0.02974470973946154,4
2019-11-28,LSTM,0.012737016848036764,0.01817471720278263,0.02989740979857743,4
2019-11-29,LSTM,0.014475868769729894,0.018167806789278984,0.02988604216836393,4
2019-12-02,LSTM,0.014513772940431876,0.018149757757782936,0.02985635151155293,4
2019-12-03,LSTM,0.01371180087448664,0.01837053708732128,0.03021953350864351,4
2019-12-04,LSTM,0.013725161090294046,0.01904400996863842,0.0313273963984102,4
2019-12-05,LSTM,0.014594622577188498,0.01841787062585354,0.030297397179529072,4
2019-12-06,LSTM,0.014537737579848773,0.01922312192618847,0.03162203556858003,4
2019-12-09,LSTM,0.014043029803569163,0.018596818670630455,0.0305917667131871,4
2019-12-10,LSTM,0.01473653433060345,0.0188350398093462,0.030983640486374496,4
2019-12-11,LSTM,0.015108836708646572,0.019392939284443855,0.031901385122910145,4
2019-12-12,LSTM,0.01457528546693893,0.01943899132311344,0.031977140726521615,4
2019-12-13,LSTM,0.01377573383361981,0.01853608526289463,0.030491860257461666,4
2019-12-16,LSTM,0.012756318077987256,0.01717238314449787,0.028248570272699,4
2019-12-17,LSTM,0.012713415245865327,0.016702784225344658,0.02747608005069196,4
2019-12-18,LSTM,0.012821981159880582,0.016843156889081,0.027706993082538246,4
2019-12-19,LSTM,0.012461616953008396,0.01747347228229046,0.028743861904367805,4
2019-12-20,LSTM,0.013094309216266318,0.018034474924206734,0.029666711250320076,4
2019-12-23,LSTM,0.01239681527163999,0.01886155642569065,0.03102726032026112,4
2019-12-24,LSTM,0.012376918840173404,0.01931329257786274,0.031770366290584204,4
2019-12-25,LSTM,0.012413048591723113,0.019710591062903404,0.0324239222984761,4
2019-12-26,LSTM,0.012951573671117394,0.02007083036005497,0.03301651594229042,4
2019-12-27,LSTM,0.013170672462108906,0.020178766921162605,0.033194071585312485,4
2019-12-30,LSTM,0.010469611269571712,0.021321522071957588,0.035073903808370235,4
2019-12-31,LSTM,0.010196471157511188,0.022212771698832512,0.03654000944457948,4
2020-03-25,LSTM,0.02949995030152126,0.023295249789953232,0.038320685904473066,5
2020-03-26,LSTM,0.028407847348051473,0.0250923540443182,0.04127692240290344,5
2020-03-27,LSTM,0.02431340477054714,0.022888649255037308,0.03765182802453637,5
2020-03-30,LSTM,0.022381238526460137,0.022358780726790428,0.03678019429557026,5
2020-03-31,LSTM,0.02065314516675126,0.02155350148677826,0.03545550994575024,5
2020-04-01,LSTM,0.021156108946225417,0.022283976897597313,0.03665714199654758,5
2020-04-02,LSTM,0.021251467743895323,0.024510303512215614,0.040319449277594684,5
2020-04-03,LSTM,0.018665479747763315,0.02938058227300644,0.048331057839095595,5
2020-04-06,LSTM,0.019024350112886966,0.03189273923635483,0.05246355604380369,5
2020-04-07,LSTM,0.020092346299096644,0.0308074988424778,0.05067833559587598,5
2020-04-08,LSTM,0.01844460491816706,0.030424898490309715,0.05004895801655948,5
2020-04-09,LSTM,0.01866703818244981,0.03169389069080353,0.0521364501863718,5
2020-04-10,LSTM,0.01759550760321552,0.030733250081539154,0.05055619638413191,5
2020-04-13,LSTM,0.01772900253491923,0.0316566564142704,0.05207519980147481,5
2020-04-14,LSTM,0.018165934165811432,0.031917549669742584,0.052504369206726555,5
2020-04-15,LSTM,0.017093024437854532,0.029435377568006516,0.04842119609937072,5
2020-04-16,LSTM,0.015655464947946365,0.030742786824703217,0.05057188432663679,5
2020-04-17,LSTM,0.015204309970125651,0.03146307170391083,0.05175675295293331,5
2020-04-20,LSTM,0.017559199467031546,0.0280661229044199,0.04616877217777073,5
2020-04-21,LSTM,0.017578468000340786,0.012460364028811455,0.020497298827394844,5
2020-04-22,LSTM,0.0181659029672759,0.0,0.0,5
2020-04-23,LSTM,0.017785386710285674,0.012837473303079605,0.02111764358356595,5
2020-04-24,LSTM,0.018055471113839726,0.02255982719361782,0.037110915733501317,5
2020-04-27,LSTM,0.017641301372096088,0.02640502341091633,0.04343626351095736,5
2020-04-28,LSTM,0.01891900131698036,0.02465595304965973,0.040559042766690256,5
2020-04-29,LSTM,0.0190820884756851,0.02735327184200287,0.04499613218009472,5
2020-04-30,LSTM,0.019479099960908644,0.02967757359147072,0.04881960855796933,5
2020-05-01,LSTM,0.018874262772761965,0.03206833079457283,0.05275240415707231,5
2020-05-04,LSTM,0.01886564273316304,0.033235348761081696,0.05467214871197939,5
2020-05-05,LSTM,0.01846719235993466,0.03139304369688034,0.051641556881368164,5
2020-05-06,LSTM,0.017007054546427335,0.032466448843479156,0.05340730834752321,5
2020-05-07,LSTM,0.017508172987298183,0.029953524470329285,0.04927354775369167,5
2020-05-08,LSTM,0.017884552958587804,0.02831699699163437,0.04658146005123854,5
2020-05-11,LSTM,0.018100071124778065,0.027229728177189827,0.044792902851477266,5
2020-05-12,LSTM,0.017388679804077576,0.02591550722718239,0.04263100938871503,5
2020-05-13,LSTM,0.017358330718569275,0.028513755649328232,0.04690512804314494,5
2020-05-14,LSTM,0.019139976698329536,0.027206670492887497,0.04475497296079993,5
2020-05-15,LSTM,0.019529344699648128,0.027892477810382843,0.045883125998079775,5
2020-05-18,LSTM,0.02031761963561195,0.028191257268190384,0.04637461820617318,5
2020-05-19,LSTM,0.020879815226268576,0.02735070511698723,0.04499190991744399,5
2020-05-20,LSTM,0.02117606498603946,0.026249490678310394,0.0431804121658206,5
2020-05-21,LSTM,0.02120232253419401,0.025522325187921524,0.041984224934130905,5
2020-05-22,LSTM,0.021248988657484442,0.02429782599210739,0.03996992375701666,5
2020-05-25,LSTM,0.022020769548528142,0.02222234010696411,0.03655574947595596,5
2020-05-26,LSTM,0.021949132875732063,0.02124592289328575,0.03494954315945506,5
2020-05-27,LSTM,0.02229666694845293,0.022101322188973427,0.03635667500086129,5
2020-05-28,LSTM,0.022486010908283643,0.020343169569969177,0.0334645139425993,5
2020-05-29,LSTM,0.021926683750162712,0.02085704728960991,0.0343098427914083,5
2020-06-01,LSTM,0.02175681826860635,0.021842122077941895,0.035930290818214417,5
2020-06-02,LSTM,0.021811068804923978,0.022062106058001518,0.036292164465412495,5
2020-06-03,LSTM,0.02114275466190271,0.02286457270383835,0.037612222097814084,5
2020-06-04,LSTM,0.020784278433631023,0.022126246243715286,0.03639767507091165,5
2020-06-05,LSTM,0.018544133966410345,0.020977681502699852,0.03450828607194126,5
2020-06-08,LSTM,0.019491191174327634,0.020405424758791924,0.03356692372821272,5
2020-06-09,LSTM,0.019738838025822346,0.018130354583263397,0.029824433289468287,5
2020-06-10,LSTM,0.020437840424765073,0.01835990510880947,0.03020204390399158,5
2020-06-11,LSTM,0.020685402241268327,0.018443148583173752,0.030338979419320823,5
2020-06-12,LSTM,0.019623134097988153,0.012762563303112984,0.02099441663362086,5
2020-06-15,LSTM,0.019528506257391845,0.012048594653606415,0.019819938205182554,5
2020-06-16,LSTM,0.018887156300766237,0.013670861721038818,0.022488567531108856,5
2020-06-17,LSTM,0.017536764451960167,0.014243992045521736,0.023431366914883255,5
