month,strategy,hedge_ratio,exposure,covered_amount,transaction_cost,exposure_pnl_proxy,hedge_pnl_proxy,hedged_position_pnl_proxy,net_pnl,residual_exposure,fx_return_month,abs_residual_exposure
2016-06,STATIC,0.6,462009.3117595583,277205.58705573494,55.44111741114699,-843.2008729205663,450.47940634119277,-392.72146657937355,-392.72146657937355,184803.72470382333,-0.001825073329602911,184803.72470382333
2016-07,EWMA,0.9,420129.40485217527,378116.4643669578,75.62329287339156,-1648.5387843910546,1408.0616130785577,-240.47717131249692,-240.47717131249692,42012.94048521749,-0.0039238833686756625,42012.94048521749
2016-07,GARCH,0.6,420129.40485217527,252077.64291130516,50.41552858226103,-1648.5387843910546,938.7077420523718,-709.8310423386828,-709.8310423386828,168051.7619408701,-0.0039238833686756625,168051.7619408701
2016-07,GRU,0.6,420129.40485217527,252077.64291130516,50.41552858226103,-1648.5387843910546,938.7077420523718,-709.8310423386828,-709.8310423386828,168051.7619408701,-0.0039238833686756625,168051.7619408701
2016-07,LSTM,0.6,420129.40485217527,252077.64291130516,50.41552858226103,-1648.5387843910546,938.7077420523718,-709.8310423386828,-709.8310423386828,168051.7619408701,-0.0039238833686756625,168051.7619408701
2016-07,STATIC,0.6,420129.40485217527,252077.64291130516,50.41552858226103,-1648.5387843910546,938.7077420523718,-709.8310423386828,-709.8310423386828,168051.7619408701,-0.0039238833686756625,168051.7619408701
2016-08,EWMA,0.6,420304.3613106384,252182.616786383,50.436523357276606,2611.0768650323084,-1617.0826423766616,993.9942226556468,993.9942226556468,168121.74452425537,0.006212347777905913,168121.74452425537
2016-08,GARCH,0.6,420304.3613106384,252182.616786383,50.436523357276606,2611.0768650323084,-1617.0826423766616,993.9942226556468,993.9942226556468,168121.74452425537,0.006212347777905913,168121.74452425537
2016-08,GRU,0.6,420304.3613106384,252182.616786383,50.436523357276606,2611.0768650323084,-1617.0826423766616,993.9942226556468,993.9942226556468,168121.74452425537,0.006212347777905913,168121.74452425537
2016-08,LSTM,0.6,420304.3613106384,252182.616786383,50.436523357276606,2611.0768650323084,-1617.0826423766616,993.9942226556468,993.9942226556468,168121.74452425537,0.006212347777905913,168121.74452425537
2016-08,STATIC,0.6,420304.3613106384,252182.616786383,50.436523357276606,2611.0768650323084,-1617.0826423766616,993.9942226556468,993.9942226556468,168121.74452425537,0.006212347777905913,168121.74452425537
2016-09,EWMA,0.3,462115.0195253581,138634.50585760744,27.72690117152149,2747.9386652971393,-852.1085007606633,1895.8301645364759,1895.8301645364759,323480.51366775064,0.005946438763491324,323480.51366775064
2016-09,GARCH,0.3,462115.0195253581,138634.50585760744,27.72690117152149,2747.9386652971393,-852.1085007606633,1895.8301645364759,1895.8301645364759,323480.51366775064,0.005946438763491324,323480.51366775064
2016-09,GRU,0.6,462115.0195253581,277269.0117152149,55.45380234304298,2747.9386652971393,-1704.2170015213267,1043.7216637758127,1043.7216637758127,184846.00781014323,0.005946438763491324,184846.00781014323
2016-09,LSTM,0.6,462115.0195253581,277269.0117152149,55.45380234304298,2747.9386652971393,-1704.2170015213267,1043.7216637758127,1043.7216637758127,184846.00781014323,0.005946438763491324,184846.00781014323
2016-09,STATIC,0.6,462115.0195253581,277269.0117152149,55.45380234304298,2747.9386652971393,-1704.2170015213267,1043.7216637758127,1043.7216637758127,184846.00781014323,0.005946438763491324,184846.00781014323
2016-10,EWMA,0.3,419998.0252473237,125999.4075741971,25.199881514839422,-8793.417403738764,2612.82533960679,-6180.5920641319735,-6180.5920641319735,293998.6176731266,-0.020936806544651243,293998.6176731266
2016-10,GARCH,0.3,419998.0252473237,125999.4075741971,25.199881514839422,-8793.417403738764,2612.82533960679,-6180.5920641319735,-6180.5920641319735,293998.6176731266,-0.020936806544651243,293998.6176731266
2016-10,GRU,0.6,419998.0252473237,251998.8151483942,50.399763029678844,-8793.417403738764,5225.65067921358,-3567.766724525184,-3567.766724525184,167999.21009892947,-0.020936806544651243,167999.21009892947
2016-10,LSTM,0.6,419998.0252473237,251998.8151483942,50.399763029678844,-8793.417403738764,5225.65067921358,-3567.766724525184,-3567.766724525184,167999.21009892947,-0.020936806544651243,167999.21009892947
2016-10,STATIC,0.6,419998.0252473237,251998.8151483942,50.399763029678844,-8793.417403738764,5225.65067921358,-3567.766724525184,-3567.766724525184,167999.21009892947,-0.020936806544651243,167999.21009892947
2016-11,EWMA,0.3,420037.2927779283,126011.18783337848,25.2022375666757,-12854.74056000894,3831.2199304360065,-9023.520629572933,-9023.520629572933,294026.1049445498,-0.030603807759529533,294026.1049445498
2016-11,GARCH,0.3,420037.2927779283,126011.18783337848,25.2022375666757,-12854.74056000894,3831.2199304360065,-9023.520629572933,-9023.520629572933,294026.1049445498,-0.030603807759529533,294026.1049445498
2016-11,GRU,0.6,420037.2927779283,252022.37566675697,50.4044751333514,-12854.74056000894,7662.439860872013,-5192.3006991369275,-5192.3006991369275,168014.91711117132,-0.030603807759529533,168014.91711117132
2016-11,LSTM,0.6,420037.2927779283,252022.37566675697,50.4044751333514,-12854.74056000894,7662.439860872013,-5192.3006991369275,-5192.3006991369275,168014.91711117132,-0.030603807759529533,168014.91711117132
2016-11,STATIC,0.6,420037.2927779283,252022.37566675697,50.4044751333514,-12854.74056000894,7662.439860872013,-5192.3006991369275,-5192.3006991369275,168014.91711117132,-0.030603807759529533,168014.91711117132
2016-12,EWMA,0.3,462078.9345815827,138623.68037447482,27.724736074894963,-3176.241982571451,925.1478586965403,-2251.0941238749106,-2251.0941238749106,323455.25420710794,-0.006873808228127887,323455.25420710794
2016-12,GARCH,0.3,462078.9345815827,138623.68037447482,27.724736074894963,-3176.241982571451,925.1478586965403,-2251.0941238749106,-2251.0941238749106,323455.25420710794,-0.006873808228127887,323455.25420710794
2016-12,GRU,0.6,462078.9345815827,277247.36074894964,55.449472149789926,-3176.241982571451,1850.2957173930806,-1325.9462651783704,-1325.9462651783704,184831.5738326331,-0.006873808228127887,184831.5738326331
2016-12,LSTM,0.6,462078.9345815827,277247.36074894964,55.449472149789926,-3176.241982571451,1850.2957173930806,-1325.9462651783704,-1325.9462651783704,184831.5738326331,-0.006873808228127887,184831.5738326331
2016-12,STATIC,0.6,462078.9345815827,277247.36074894964,55.449472149789926,-3176.241982571451,1850.2957173930806,-1325.9462651783704,-1325.9462651783704,184831.5738326331,-0.006873808228127887,184831.5738326331
2017-01,EWMA,0.6,419758.2060352465,251854.92362114787,50.37098472422958,5290.602618812303,-3224.732556011611,2065.8700628006923,2065.8700628006923,167903.28241409862,0.012603928982791723,167903.28241409862
2017-01,GARCH,0.6,419758.2060352465,251854.92362114787,50.37098472422958,5290.602618812303,-3224.732556011611,2065.8700628006923,2065.8700628006923,167903.28241409862,0.012603928982791723,167903.28241409862
2017-01,GRU,0.6,419758.2060352465,251854.92362114787,50.37098472422958,5290.602618812303,-3224.732556011611,2065.8700628006923,2065.8700628006923,167903.28241409862,0.012603928982791723,167903.28241409862
2017-01,LSTM,0.6,419758.2060352465,251854.92362114787,50.37098472422958,5290.602618812303,-3224.732556011611,2065.8700628006923,2065.8700628006923,167903.28241409862,0.012603928982791723,167903.28241409862
2017-01,STATIC,0.6,419758.2060352465,251854.92362114787,50.37098472422958,5290.602618812303,-3224.732556011611,2065.8700628006923,2065.8700628006923,167903.28241409862,0.012603928982791723,167903.28241409862
2017-04,EWMA,0.3,420120.3347197658,126036.10041592974,25.207220083185952,6965.120138666897,-2114.7432616832552,4850.376876983642,4850.376876983642,294084.23430383607,0.0165788693454052,294084.23430383607
2017-04,GARCH,0.3,420120.3347197658,126036.10041592974,25.207220083185952,6965.120138666897,-2114.7432616832552,4850.376876983642,4850.376876983642,294084.23430383607,0.0165788693454052,294084.23430383607
2017-04,GRU,0.6,420120.3347197658,252072.2008318595,50.414440166371904,6965.120138666897,-4229.4865233665105,2735.6336153003867,2735.6336153003867,168048.13388790633,0.0165788693454052,168048.13388790633
2017-04,LSTM,0.6,420120.3347197658,252072.2008318595,50.414440166371904,6965.120138666897,-4229.4865233665105,2735.6336153003867,2735.6336153003867,168048.13388790633,0.0165788693454052,168048.13388790633
2017-04,STATIC,0.6,420120.3347197658,252072.2008318595,50.414440166371904,6965.120138666897,-4229.4865233665105,2735.6336153003867,2735.6336153003867,168048.13388790633,0.0165788693454052,168048.13388790633
2017-05,EWMA,0.6,420020.9483427651,252012.56900565905,50.40251380113181,11885.683144012555,-7181.812400208665,4703.87074380389,4703.87074380389,168008.37933710605,0.028297834169721092,168008.37933710605
2017-05,GARCH,0.3,420020.9483427651,126006.28450282953,25.201256900565905,11885.683144012555,-3590.9062001043326,8294.776943908222,8294.776943908222,294014.66383993556,0.028297834169721092,294014.66383993556
2017-05,GRU,0.6,420020.9483427651,252012.56900565905,50.40251380113181,11885.683144012555,-7181.812400208665,4703.87074380389,4703.87074380389,168008.37933710605,0.028297834169721092,168008.37933710605
2017-05,LSTM,0.6,420020.9483427651,252012.56900565905,50.40251380113181,11885.683144012555,-7181.812400208665,4703.87074380389,4703.87074380389,168008.37933710605,0.028297834169721092,168008.37933710605
2017-05,STATIC,0.6,420020.9483427651,252012.56900565905,50.40251380113181,11885.683144012555,-7181.812400208665,4703.87074380389,4703.87074380389,168008.37933710605,0.028297834169721092,168008.37933710605
2017-06,EWMA,0.3,462145.66009519645,138643.69802855892,27.728739605711787,11167.64849401299,-3378.0232878096085,7789.625206203382,7789.625206203382,323501.9620666375,0.024164780627200066,323501.9620666375
2017-06,GARCH,0.3,462145.66009519645,138643.69802855892,27.728739605711787,11167.64849401299,-3378.0232878096085,7789.625206203382,7789.625206203382,323501.9620666375,0.024164780627200066,323501.9620666375
2017-06,GRU,0.3,462145.66009519645,138643.69802855892,27.728739605711787,11167.64849401299,-3378.0232878096085,7789.625206203382,7789.625206203382,323501.9620666375,0.024164780627200066,323501.9620666375
2017-06,LSTM,0.3,462145.66009519645,138643.69802855892,27.728739605711787,11167.64849401299,-3378.0232878096085,7789.625206203382,7789.625206203382,323501.9620666375,0.024164780627200066,323501.9620666375
2017-06,STATIC,0.6,462145.66009519645,277287.39605711785,55.457479211423575,11167.64849401299,-6756.046575619217,4411.601918393773,4411.601918393773,184858.2640380786,0.024164780627200066,184858.2640380786
2017-07,EWMA,0.6,420209.69689678936,252125.8181380736,50.42516362761472,11225.191297772799,-6785.539942291294,4439.651355481505,4439.651355481505,168083.87875871576,0.026713308571101102,168083.87875871576
2017-07,GARCH,0.3,420209.69689678936,126062.9090690368,25.21258181380736,11225.191297772799,-3392.769971145647,7832.421326627152,7832.421326627152,294146.78782775253,0.026713308571101102,294146.78782775253
2017-07,GRU,0.3,420209.69689678936,126062.9090690368,25.21258181380736,11225.191297772799,-3392.769971145647,7832.421326627152,7832.421326627152,294146.78782775253,0.026713308571101102,294146.78782775253
2017-07,LSTM,0.3,420209.69689678936,126062.9090690368,25.21258181380736,11225.191297772799,-3392.769971145647,7832.421326627152,7832.421326627152,294146.78782775253,0.026713308571101102,294146.78782775253
2017-07,STATIC,0.6,420209.69689678936,252125.8181380736,50.42516362761472,11225.191297772799,-6785.539942291294,4439.651355481505,4439.651355481505,168083.87875871576,0.026713308571101102,168083.87875871576
2017-08,EWMA,0.3,420120.8204614783,126036.24613844349,25.2072492276887,5226.515024170943,-1593.1617564789715,3633.353267691972,3633.353267691972,294084.57432303485,0.012440504658707274,294084.57432303485
2017-08,GARCH,0.3,420120.8204614783,126036.24613844349,25.2072492276887,5226.515024170943,-1593.1617564789715,3633.353267691972,3633.353267691972,294084.57432303485,0.012440504658707274,294084.57432303485
2017-08,GRU,0.3,420120.8204614783,126036.24613844349,25.2072492276887,5226.515024170943,-1593.1617564789715,3633.353267691972,3633.353267691972,294084.57432303485,0.012440504658707274,294084.57432303485
2017-08,LSTM,0.3,420120.8204614783,126036.24613844349,25.2072492276887,5226.515024170943,-1593.1617564789715,3633.353267691972,3633.353267691972,294084.57432303485,0.012440504658707274,294084.57432303485
2017-08,STATIC,0.6,420120.8204614783,252072.49227688697,50.4144984553774,5226.515024170943,-3186.323512957943,2040.1915112130005,2040.1915112130005,168048.32818459134,0.012440504658707274,168048.32818459134
2017-09,EWMA,0.3,461922.5997313706,138576.77991941117,27.715355983882237,-4337.479646379807,1273.5285379300594,-3063.951108449747,-3063.951108449747,323345.8198119594,-0.009390057227990689,323345.8198119594
2017-09,GARCH,0.3,461922.5997313706,138576.77991941117,27.715355983882237,-4337.479646379807,1273.5285379300594,-3063.951108449747,-3063.951108449747,323345.8198119594,-0.009390057227990689,323345.8198119594
2017-09,GRU,0.3,461922.5997313706,138576.77991941117,27.715355983882237,-4337.479646379807,1273.5285379300594,-3063.951108449747,-3063.951108449747,323345.8198119594,-0.009390057227990689,323345.8198119594
2017-09,LSTM,0.3,461922.5997313706,138576.77991941117,27.715355983882237,-4337.479646379807,1273.5285379300594,-3063.951108449747,-3063.951108449747,323345.8198119594,-0.009390057227990689,323345.8198119594
2017-09,STATIC,0.6,461922.5997313706,277153.55983882234,55.43071196776447,-4337.479646379807,2547.057075860119,-1790.4225705196877,-1790.4225705196877,184769.03989254823,-0.009390057227990689,184769.03989254823
2017-10,EWMA,0.3,420020.4914984781,126006.14744954342,25.201229489908687,-4600.6859207535335,1355.0045467361513,-3245.681374017382,-3245.681374017382,294014.3440489347,-0.010953479684622014,294014.3440489347
2017-10,GARCH,0.3,420020.4914984781,126006.14744954342,25.201229489908687,-4600.6859207535335,1355.0045467361513,-3245.681374017382,-3245.681374017382,294014.3440489347,-0.010953479684622014,294014.3440489347
2017-10,GRU,0.3,420020.4914984781,126006.14744954342,25.201229489908687,-4600.6859207535335,1355.0045467361513,-3245.681374017382,-3245.681374017382,294014.3440489347,-0.010953479684622014,294014.3440489347
2017-10,LSTM,0.3,420020.4914984781,126006.14744954342,25.201229489908687,-4600.6859207535335,1355.0045467361513,-3245.681374017382,-3245.681374017382,294014.3440489347,-0.010953479684622014,294014.3440489347
2017-10,STATIC,0.6,420020.4914984781,252012.29489908685,50.402458979817375,-4600.6859207535335,2710.0090934723025,-1890.676827281231,-1890.676827281231,168008.19659939126,-0.010953479684622014,168008.19659939126
2017-11,EWMA,0.6,420092.7844476411,252055.67066858464,50.41113413371693,7184.599495776658,-4361.170831599711,2823.4286641769468,2823.4286641769468,168037.11377905647,0.017102411090500702,168037.11377905647
2017-11,GARCH,0.6,420092.7844476411,252055.67066858464,50.41113413371693,7184.599495776658,-4361.170831599711,2823.4286641769468,2823.4286641769468,168037.11377905647,0.017102411090500702,168037.11377905647
2017-11,GRU,0.6,420092.7844476411,252055.67066858464,50.41113413371693,7184.599495776658,-4361.170831599711,2823.4286641769468,2823.4286641769468,168037.11377905647,0.017102411090500702,168037.11377905647
2017-11,LSTM,0.3,420092.7844476411,126027.83533429232,25.205567066858464,7184.599495776658,-2180.5854157998556,5004.014079976802,5004.014079976802,294064.9491133488,0.017102411090500702,294064.9491133488
2017-11,STATIC,0.6,420092.7844476411,252055.67066858464,50.41113413371693,7184.599495776658,-4361.170831599711,2823.4286641769468,2823.4286641769468,168037.11377905647,0.017102411090500702,168037.11377905647
2017-12,EWMA,0.3,462094.6902391485,138628.40707174456,27.725681414348912,3498.5103379504026,-1077.2787827994696,2421.2315551509328,2421.2315551509328,323466.28316740395,0.007570981471654248,323466.28316740395
2017-12,GARCH,0.3,462094.6902391485,138628.40707174456,27.725681414348912,3498.5103379504026,-1077.2787827994696,2421.2315551509328,2421.2315551509328,323466.28316740395,0.007570981471654248,323466.28316740395
2017-12,GRU,0.6,462094.6902391485,277256.8141434891,55.451362828697825,3498.5103379504026,-2154.557565598939,1343.9527723514634,1343.9527723514634,184837.8760956594,0.007570981471654248,184837.8760956594
2017-12,LSTM,0.3,462094.6902391485,138628.40707174456,27.725681414348912,3498.5103379504026,-1077.2787827994696,2421.2315551509328,2421.2315551509328,323466.28316740395,0.007570981471654248,323466.28316740395
2017-12,STATIC,0.6,462094.6902391485,277256.8141434891,55.451362828697825,3498.5103379504026,-2154.557565598939,1343.9527723514634,1343.9527723514634,184837.8760956594,0.007570981471654248,184837.8760956594
2018-01,EWMA,0.3,420226.8687401406,126068.06062204216,25.213612124408435,16463.25305582374,-4964.18952887153,11499.063526952212,11499.063526952212,294158.8081180984,0.03917705953734307,294158.8081180984
2018-01,GARCH,0.3,420226.8687401406,126068.06062204216,25.213612124408435,16463.25305582374,-4964.18952887153,11499.063526952212,11499.063526952212,294158.8081180984,0.03917705953734307,294158.8081180984
2018-01,GRU,0.3,420226.8687401406,126068.06062204216,25.213612124408435,16463.25305582374,-4964.18952887153,11499.063526952212,11499.063526952212,294158.8081180984,0.03917705953734307,294158.8081180984
2018-01,LSTM,0.3,420226.8687401406,126068.06062204216,25.213612124408435,16463.25305582374,-4964.18952887153,11499.063526952212,11499.063526952212,294158.8081180984,0.03917705953734307,294158.8081180984
2018-01,STATIC,0.6,420226.8687401406,252136.12124408432,50.42722424881687,16463.25305582374,-9928.37905774306,6534.873998080682,6534.873998080682,168090.74749605625,0.03917705953734307,168090.74749605625
2018-04,EWMA,0.6,419997.3519783523,251998.41118701137,50.399682237402274,-6145.533856479949,3636.920631650567,-2508.6132248293816,-2508.6132248293816,167998.94079134092,-0.014632315721830325,167998.94079134092
2018-04,GARCH,0.6,419997.3519783523,251998.41118701137,50.399682237402274,-6145.533856479949,3636.920631650567,-2508.6132248293816,-2508.6132248293816,167998.94079134092,-0.014632315721830325,167998.94079134092
2018-04,GRU,0.6,419997.3519783523,251998.41118701137,50.399682237402274,-6145.533856479949,3636.920631650567,-2508.6132248293816,-2508.6132248293816,167998.94079134092,-0.014632315721830325,167998.94079134092
2018-04,LSTM,0.3,419997.3519783523,125999.20559350569,25.199841118701137,-6145.533856479949,1818.4603158252835,-4327.073540654665,-4327.073540654665,293998.1463848466,-0.014632315721830325,293998.1463848466
2018-04,STATIC,0.6,419997.3519783523,251998.41118701137,50.399682237402274,-6145.533856479949,3636.920631650567,-2508.6132248293816,-2508.6132248293816,167998.94079134092,-0.014632315721830325,167998.94079134092
2018-05,EWMA,0.3,420027.6991791431,126008.30975374293,25.201661950748587,-15784.693113532318,4710.206272108947,-11074.486841423372,-11074.486841423372,294019.3894254002,-0.03758012422604562,294019.3894254002
2018-05,GARCH,0.3,420027.6991791431,126008.30975374293,25.201661950748587,-15784.693113532318,4710.206272108947,-11074.486841423372,-11074.486841423372,294019.3894254002,-0.03758012422604562,294019.3894254002
2018-05,GRU,0.6,420027.6991791431,252016.61950748586,50.403323901497174,-15784.693113532318,9420.412544217894,-6364.280569314424,-6364.280569314424,168011.07967165727,-0.03758012422604562,168011.07967165727
2018-05,LSTM,0.3,420027.6991791431,126008.30975374293,25.201661950748587,-15784.693113532318,4710.206272108947,-11074.486841423372,-11074.486841423372,294019.3894254002,-0.03758012422604562,294019.3894254002
2018-05,STATIC,0.6,420027.6991791431,252016.61950748586,50.403323901497174,-15784.693113532318,9420.412544217894,-6364.280569314424,-6364.280569314424,168011.07967165727,-0.03758012422604562,168011.07967165727
2018-06,EWMA,0.3,461995.6008883306,138598.68026649917,27.719736053299837,-4129.411812890604,1211.1038078138813,-2918.3080050767226,-2918.3080050767226,323396.92062183144,-0.00893820591570682,323396.92062183144
2018-06,GARCH,0.3,461995.6008883306,138598.68026649917,27.719736053299837,-4129.411812890604,1211.1038078138813,-2918.3080050767226,-2918.3080050767226,323396.92062183144,-0.00893820591570682,323396.92062183144
2018-06,GRU,0.9,461995.6008883306,415796.04079949757,83.15920815989952,-4129.411812890604,3633.311423441644,-496.10038944895996,-496.10038944895996,46199.56008883304,-0.00893820591570682,46199.56008883304
2018-06,LSTM,0.9,461995.6008883306,415796.04079949757,83.15920815989952,-4129.411812890604,3633.311423441644,-496.10038944895996,-496.10038944895996,46199.56008883304,-0.00893820591570682,46199.56008883304
2018-06,STATIC,0.6,461995.6008883306,277197.36053299834,55.43947210659967,-4129.411812890604,2422.2076156277626,-1707.2041972628413,-1707.2041972628413,184798.24035533227,-0.00893820591570682,184798.24035533227
2018-07,EWMA,0.6,419898.47443790437,251939.08466274262,50.387816932548525,5245.289935947406,-3197.5617785009917,2047.7281574464141,2047.7281574464141,167959.38977516175,0.012491805174974724,167959.38977516175
2018-07,GARCH,0.6,419898.47443790437,251939.08466274262,50.387816932548525,5245.289935947406,-3197.5617785009917,2047.7281574464141,2047.7281574464141,167959.38977516175,0.012491805174974724,167959.38977516175
2018-07,GRU,0.6,419898.47443790437,251939.08466274262,50.387816932548525,5245.289935947406,-3197.5617785009917,2047.7281574464141,2047.7281574464141,167959.38977516175,0.012491805174974724,167959.38977516175
2018-07,LSTM,0.9,419898.47443790437,377908.62699411396,75.5817253988228,5245.289935947406,-4796.342667751488,448.9472681959178,448.9472681959178,41989.84744379041,0.012491805174974724,41989.84744379041
2018-07,STATIC,0.6,419898.47443790437,251939.08466274262,50.387816932548525,5245.289935947406,-3197.5617785009917,2047.7281574464141,2047.7281574464141,167959.38977516175,0.012491805174974724,167959.38977516175
2018-08,EWMA,0.3,420185.52368611214,126055.65710583364,25.21113142116673,-1534.1377878546564,435.0302049352302,-1099.1075829194262,-1099.1075829194262,294129.8665802785,-0.0036510962452878104,294129.8665802785
2018-08,GARCH,0.3,420185.52368611214,126055.65710583364,25.21113142116673,-1534.1377878546564,435.0302049352302,-1099.1075829194262,-1099.1075829194262,294129.8665802785,-0.0036510962452878104,294129.8665802785
2018-08,GRU,0.6,420185.52368611214,252111.31421166728,50.42226284233346,-1534.1377878546564,870.0604098704604,-664.077377984196,-664.077377984196,168074.20947444486,-0.0036510962452878104,168074.20947444486
2018-08,LSTM,0.6,420185.52368611214,252111.31421166728,50.42226284233346,-1534.1377878546564,870.0604098704604,-664.077377984196,-664.077377984196,168074.20947444486,-0.0036510962452878104,168074.20947444486
2018-08,STATIC,0.6,420185.52368611214,252111.31421166728,50.42226284233346,-1534.1377878546564,870.0604098704604,-664.077377984196,-664.077377984196,168074.20947444486,-0.0036510962452878104,168074.20947444486
2018-09,EWMA,0.3,462119.29729618784,138635.78918885635,27.72715783777127,-1080.9356289608652,296.5535308504883,-784.3820981103769,-784.3820981103769,323483.50810733146,-0.002339083512169493,323483.50810733146
2018-09,GARCH,0.3,462119.29729618784,138635.78918885635,27.72715783777127,-1080.9356289608652,296.5535308504883,-784.3820981103769,-784.3820981103769,323483.50810733146,-0.002339083512169493,323483.50810733146
2018-09,GRU,0.6,462119.29729618784,277271.5783777127,55.45431567554254,-1080.9356289608652,593.1070617009766,-487.8285672598886,-487.8285672598886,184847.71891847515,-0.002339083512169493,184847.71891847515
2018-09,LSTM,0.3,462119.29729618784,138635.78918885635,27.72715783777127,-1080.9356289608652,296.5535308504883,-784.3820981103769,-784.3820981103769,323483.50810733146,-0.002339083512169493,323483.50810733146
2018-09,STATIC,0.6,462119.29729618784,277271.5783777127,55.45431567554254,-1080.9356289608652,593.1070617009766,-487.8285672598886,-487.8285672598886,184847.71891847515,-0.002339083512169493,184847.71891847515
2018-10,EWMA,0.3,419892.953937724,125967.8861813172,25.19357723626344,-10500.44117094815,3124.938774048181,-7375.5023968999685,-7375.5023968999685,293925.0677564068,-0.02500742408862977,293925.0677564068
2018-10,GARCH,0.3,419892.953937724,125967.8861813172,25.19357723626344,-10500.44117094815,3124.938774048181,-7375.5023968999685,-7375.5023968999685,293925.0677564068,-0.02500742408862977,293925.0677564068
2018-10,GRU,0.6,419892.953937724,251935.7723626344,50.38715447252688,-10500.44117094815,6249.877548096362,-4250.563622851788,-4250.563622851788,167957.1815750896,-0.02500742408862977,167957.1815750896
2018-10,LSTM,0.3,419892.953937724,125967.8861813172,25.19357723626344,-10500.44117094815,3124.938774048181,-7375.5023968999685,-7375.5023968999685,293925.0677564068,-0.02500742408862977,293925.0677564068
2018-10,STATIC,0.6,419892.953937724,251935.7723626344,50.38715447252688,-10500.44117094815,6249.877548096362,-4250.563622851788,-4250.563622851788,167957.1815750896,-0.02500742408862977,167957.1815750896
2018-11,EWMA,0.3,420216.51762813673,126064.95528844101,25.212991057688203,1718.7437749639153,-540.8361235468627,1177.9076514170524,1177.9076514170524,294151.56233969575,0.004090138542542698,294151.56233969575
2018-11,GARCH,0.3,420216.51762813673,126064.95528844101,25.212991057688203,1718.7437749639153,-540.8361235468627,1177.9076514170524,1177.9076514170524,294151.56233969575,0.004090138542542698,294151.56233969575
2018-11,GRU,0.6,420216.51762813673,252129.91057688202,50.42598211537641,1718.7437749639153,-1081.6722470937254,637.0715278701898,637.0715278701898,168086.60705125472,0.004090138542542698,168086.60705125472
2018-11,LSTM,0.9,420216.51762813673,378194.86586532305,75.63897317306461,1718.7437749639153,-1622.5083706405883,96.23540432332697,96.23540432332697,42021.65176281368,0.004090138542542698,42021.65176281368
2018-11,STATIC,0.6,420216.51762813673,252129.91057688202,50.42598211537641,1718.7437749639153,-1081.6722470937254,637.0715278701898,637.0715278701898,168086.60705125472,0.004090138542542698,168086.60705125472
2018-12,EWMA,0.3,461971.59803330933,138591.47940999278,27.718295881998557,1913.1061165847818,-601.6501308574329,1311.455985727349,1311.455985727349,323380.1186233165,0.004141176913752265,323380.1186233165
2018-12,GARCH,0.3,461971.59803330933,138591.47940999278,27.718295881998557,1913.1061165847818,-601.6501308574329,1311.455985727349,1311.455985727349,323380.1186233165,0.004141176913752265,323380.1186233165
2018-12,GRU,0.6,461971.59803330933,277182.95881998556,55.436591763997114,1913.1061165847818,-1203.3002617148659,709.805854869916,709.805854869916,184788.63921332377,0.004141176913752265,184788.63921332377
2018-12,LSTM,0.3,461971.59803330933,138591.47940999278,27.718295881998557,1913.1061165847818,-601.6501308574329,1311.455985727349,1311.455985727349,323380.1186233165,0.004141176913752265,323380.1186233165
2018-12,STATIC,0.6,461971.59803330933,277182.95881998556,55.436591763997114,1913.1061165847818,-1203.3002617148659,709.805854869916,709.805854869916,184788.63921332377,0.004141176913752265,184788.63921332377
2019-01,EWMA,0.3,420179.8495037076,126053.95485111227,25.210790970222455,1752.172007466803,-550.8623932102632,1201.3096142565398,1201.3096142565398,294125.89465259534,0.004170052441915928,294125.89465259534
2019-01,GARCH,0.3,420179.8495037076,126053.95485111227,25.210790970222455,1752.172007466803,-550.8623932102632,1201.3096142565398,1201.3096142565398,294125.89465259534,0.004170052441915928,294125.89465259534
2019-01,GRU,0.3,420179.8495037076,126053.95485111227,25.210790970222455,1752.172007466803,-550.8623932102632,1201.3096142565398,1201.3096142565398,294125.89465259534,0.004170052441915928,294125.89465259534
2019-01,LSTM,0.3,420179.8495037076,126053.95485111227,25.210790970222455,1752.172007466803,-550.8623932102632,1201.3096142565398,1201.3096142565398,294125.89465259534,0.004170052441915928,294125.89465259534
2019-01,STATIC,0.6,420179.8495037076,252107.90970222454,50.42158194044491,1752.172007466803,-1101.7247864205265,650.4472210462766,650.4472210462766,168071.93980148307,0.004170052441915928,168071.93980148307
2019-04,EWMA,0.3,420208.07398976735,126062.4221969302,25.212484439386042,-1677.901321373106,478.1579119725457,-1199.7434094005603,-1199.7434094005603,294145.65179283713,-0.003993024944622947,294145.65179283713
2019-04,GARCH,0.3,420208.07398976735,126062.4221969302,25.212484439386042,-1677.901321373106,478.1579119725457,-1199.7434094005603,-1199.7434094005603,294145.65179283713,-0.003993024944622947,294145.65179283713
2019-04,GRU,0.3,420208.07398976735,126062.4221969302,25.212484439386042,-1677.901321373106,478.1579119725457,-1199.7434094005603,-1199.7434094005603,294145.65179283713,-0.003993024944622947,294145.65179283713
2019-04,LSTM,0.3,420208.07398976735,126062.4221969302,25.212484439386042,-1677.901321373106,478.1579119725457,-1199.7434094005603,-1199.7434094005603,294145.65179283713,-0.003993024944622947,294145.65179283713
