split_id,model,feature,importance_rmse_increase,importance_rmse_std,baseline_rmse,n_repeats
3,LSTM,EU10Y,2.0458113156129367e-05,2.0059892280539242e-05,0.00596929975020564,5
3,LSTM,spread_10y,-3.7647207248166574e-06,1.574874576762346e-05,0.00596929975020564,5
4,LSTM,ret_eurusd,6.0430189749478834e-05,9.516601475470927e-06,0.006049490234144328,5
4,LSTM,vol_21,0.00012971463815340708,4.423226959281726e-05,0.006049490234144328,5
4,LSTM,ma_ratio_21,-7.694072819599239e-06,6.33614338860801e-06,0.006049490234144328,5
4,LSTM,momentum_21,-0.00018880737872599887,2.0140177493840013e-05,0.006049490234144328,5
4,LSTM,ret_vix,0.00019270485893014763,2.775284990970147e-05,0.006049490234144328,5
4,LSTM,ret_dxy,-6.401052716821527e-05,1.564260673415442e-05,0.006049490234144328,5
4,LSTM,ret_wti,0.00010283848463835746,2.8356305060749832e-05,0.006049490234144328,5
4,LSTM,US10Y,0.0011298576893304618,0.0001214922196836536,0.006049490234144328,5
4,LSTM,EU10Y,0.000617337132929594,8.546369342172979e-05,0.006049490234144328,5
4,LSTM,spread_10y,0.00010309587553508238,1.0015190973935282e-05,0.006049490234144328,5
5,LSTM,ret_eurusd,-0.00012806268450636077,4.262056409317703e-05,0.00624949972044789,5
5,LSTM,vol_21,-0.0002139464570001942,0.00010375581685308368,0.00624949972044789,5
5,LSTM,ma_ratio_21,0.0008234263281565037,4.0217636013494615e-05,0.00624949972044789,5
5,LSTM,momentum_21,0.0003033293601453921,0.0002020863417827861,0.00624949972044789,5
5,LSTM,ret_vix,8.396423959772283e-05,3.105204719462305e-05,0.00624949972044789,5
5,LSTM,ret_dxy,8.122566120871317e-05,2.7162591528803474e-05,0.00624949972044789,5
5,LSTM,ret_wti,0.00019663738807008962,0.00012769633830699007,0.00624949972044789,5
5,LSTM,US10Y,0.0001461516830231612,1.6179566051935744e-05,0.00624949972044789,5
5,LSTM,EU10Y,-5.909539117150437e-05,1.337393840937394e-05,0.00624949972044789,5
5,LSTM,spread_10y,0.00016971426889508587,0.00013765695689655356,0.00624949972044789,5
6,LSTM,ret_eurusd,3.504696716075551e-05,8.7305992922659e-06,0.004683895338269702,5
6,LSTM,vol_21,0.00014886169752043494,2.146967266791597e-05,0.004683895338269702,5
6,LSTM,ma_ratio_21,-0.0005189770484604328,6.400431752555979e-05,0.004683895338269702,5
6,LSTM,momentum_21,-0.0002834595932561659,2.7130640476480177e-05,0.004683895338269702,5
6,LSTM,ret_vix,4.690067262691708e-05,2.546094054239377e-05,0.004683895338269702,5
6,LSTM,ret_dxy,9.84510206350743e-05,8.911450650271772e-06,0.004683895338269702,5
6,LSTM,ret_wti,0.00019477590659281938,6.9858751197093125e-06,0.004683895338269702,5
6,LSTM,US10Y,-7.126733349576974e-05,2.54730852710466e-05,0.004683895338269702,5
6,LSTM,EU10Y,0.0006214406739219266,6.770306735438306e-05,0.004683895338269702,5
6,LSTM,spread_10y,-8.029669843905504e-05,1.1279576614480789e-05,0.004683895338269702,5
7,LSTM,ret_eurusd,0.00029156240805450467,0.00011241750505942879,0.004816421527804026,5
7,LSTM,vol_21,-0.00024766414963211733,1.5951530685731074e-05,0.004816421527804026,5
7,LSTM,ma_ratio_21,0.0004299137996490418,0.00019162550738109903,0.004816421527804026,5
7,LSTM,momentum_21,0.0034904202363408047,6.690698095354158e-05,0.004816421527804026,5
7,LSTM,ret_vix,0.00016236277391041155,4.3625867774784765e-05,0.004816421527804026,5
7,LSTM,ret_dxy,0.00024042749590471782,7.026928730713123e-05,0.004816421527804026,5
7,LSTM,ret_wti,-3.065318076335994e-05,8.205548865567247e-06,0.004816421527804026,5
7,LSTM,US10Y,0.002493185861625862,0.00030835595153890747,0.004816421527804026,5
7,LSTM,EU10Y,0.007362337639280024,0.0004190045300377792,0.004816421527804026,5
7,LSTM,spread_10y,0.00019189890361657035,7.028462366238222e-05,0.004816421527804026,5
8,LSTM,ret_eurusd,5.8836326067357445e-05,1.3600419813349496e-05,0.017190180640120633,5
8,LSTM,vol_21,-0.0001724193861295506,2.322872498979691e-05,0.017190180640120633,5
8,LSTM,ma_ratio_21,-2.0404816988892072e-05,1.758421353588471e-05,0.017190180640120633,5
8,LSTM,momentum_21,-0.00017580660038327492,3.3475925790791604e-05,0.017190180640120633,5
8,LSTM,ret_vix,2.812149759348556e-05,6.396577035124825e-06,0.017190180640120633,5
8,LSTM,ret_dxy,4.946208636914251e-05,1.2406673407013333e-05,0.017190180640120633,5
8,LSTM,ret_wti,4.676091513727137e-06,2.455756282800421e-06,0.017190180640120633,5
